farmID,AN8,Fecha,Vaca,Conductividad,ProdDiaria,date
161,10163000,3 ene 2021,1,541,49.600000000000001,2021-01-03
161,10163000,4 ene 2021,1,540,49,2021-01-04
161,10163000,5 ene 2021,1,540,50.799999999999997,2021-01-05
161,10163000,7 ene 2021,1,540,48.700000000000003,2021-01-07
161,10163000,9 ene 2021,1,536,48.200000000000003,2021-01-09
161,10163000,11 ene 2021,1,534,46.899999999999999,2021-01-11
161,10163000,12 ene 2021,1,530,42.5,2021-01-12
161,10163000,14 ene 2021,1,531,51.100000000000001,2021-01-14
161,10163000,15 ene 2021,1,531,48.399999999999999,2021-01-15
161,10163000,16 ene 2021,1,529,50.899999999999999,2021-01-16
161,10163000,18 ene 2021,1,530,55.200000000000003,2021-01-18
161,10163000,19 ene 2021,1,529,52.200000000000003,2021-01-19
161,10163000,20 ene 2021,1,528,54.100000000000001,2021-01-20
161,10163000,21 ene 2021,1,526,51.100000000000001,2021-01-21
161,10163000,22 ene 2021,1,527,54.200000000000003,2021-01-22
161,10163000,23 ene 2021,1,526,51.299999999999997,2021-01-23
161,10163000,25 ene 2021,1,524,55.399999999999999,2021-01-25
161,10163000,26 ene 2021,1,524,52.899999999999999,2021-01-26
161,10163000,27 ene 2021,1,522,55.200000000000003,2021-01-27
161,10163000,28 ene 2021,1,521,50.799999999999997,2021-01-28
161,10163000,29 ene 2021,1,517,52.299999999999997,2021-01-29
161,10163000,30 ene 2021,1,517,50.399999999999999,2021-01-30
161,10163000,2 feb 2021,1,515,48.899999999999999,2021-02-02
161,10163000,3 feb 2021,1,515,52,2021-02-03
161,10163000,4 feb 2021,1,515,51,2021-02-04
161,10163000,5 feb 2021,1,516,52.5,2021-02-05
161,10163000,6 feb 2021,1,516,49.600000000000001,2021-02-06
161,10163000,9 feb 2021,1,519,49.5,2021-02-09
161,10163000,10 feb 2021,1,517,49.299999999999997,2021-02-10
161,10163000,12 feb 2021,1,522,46.5,2021-02-12
161,10163000,14 feb 2021,1,522,50,2021-02-14
161,10163000,15 feb 2021,1,522,48,2021-02-15
161,10163000,16 feb 2021,1,522,48,2021-02-16
161,10163000,17 feb 2021,1,522,52.100000000000001,2021-02-17
161,10163000,18 feb 2021,1,520,49.899999999999999,2021-02-18
161,10163000,19 feb 2021,1,521,48,2021-02-19
161,10163000,20 feb 2021,1,520,45.899999999999999,2021-02-20
161,10163000,22 feb 2021,1,515,44.299999999999997,2021-02-22
161,10163000,23 feb 2021,1,514,43.799999999999997,2021-02-23
161,10163000,24 feb 2021,1,513,46.200000000000003,2021-02-24
161,10163000,25 feb 2021,1,511,46.799999999999997,2021-02-25
161,10163000,26 feb 2021,1,511,44.299999999999997,2021-02-26
161,10163000,27 feb 2021,1,511,48.600000000000001,2021-02-27
161,10163000,28 feb 2021,1,513,48,2021-02-28
161,10163000,1 mar 2021,1,515,41.899999999999999,2021-03-01
161,10163000,2 mar 2021,1,516,45.5,2021-03-02
161,10163000,3 mar 2021,1,517,46.799999999999997,2021-03-03
161,10163000,4 mar 2021,1,519,48.700000000000003,2021-03-04
161,10163000,5 mar 2021,1,520,49,2021-03-05
161,10163000,6 mar 2021,1,521,46.100000000000001,2021-03-06
161,10163000,7 mar 2021,1,522,47.200000000000003,2021-03-07
161,10163000,8 mar 2021,1,523,45.299999999999997,2021-03-08
161,10163000,9 mar 2021,1,522,42.700000000000003,2021-03-09
161,10163000,10 mar 2021,1,520,45.299999999999997,2021-03-10
161,10163000,11 mar 2021,1,519,45.5,2021-03-11
161,10163000,12 mar 2021,1,522,45.799999999999997,2021-03-12
161,10163000,13 mar 2021,1,523,44.100000000000001,2021-03-13
161,10163000,14 mar 2021,1,523,44,2021-03-14
161,10163000,15 mar 2021,1,525,43.799999999999997,2021-03-15
161,10163000,16 mar 2021,1,528,44.899999999999999,2021-03-16
161,10163000,17 mar 2021,1,526,41.399999999999999,2021-03-17
161,10163000,18 mar 2021,1,525,42.299999999999997,2021-03-18
161,10163000,19 mar 2021,1,524,41.200000000000003,2021-03-19
161,10163000,20 mar 2021,1,528,45.899999999999999,2021-03-20
161,10163000,21 mar 2021,1,529,39.700000000000003,2021-03-21
161,10163000,22 mar 2021,1,528,40.299999999999997,2021-03-22
161,10163000,23 mar 2021,1,527,43,2021-03-23
161,10163000,24 mar 2021,1,527,43.299999999999997,2021-03-24
161,10163000,25 mar 2021,1,527,42.600000000000001,2021-03-25
161,10163000,26 mar 2021,1,528,40,2021-03-26
161,10163000,27 mar 2021,1,529,43.5,2021-03-27
161,10163000,28 mar 2021,1,532,40.399999999999999,2021-03-28
161,10163000,29 mar 2021,1,532,39.700000000000003,2021-03-29
161,10163000,30 mar 2021,1,531,38,2021-03-30
161,10163000,31 mar 2021,1,532,41.399999999999999,2021-03-31
161,10163000,1 abr 2021,1,531,43.700000000000003,2021-04-01
161,10163000,2 abr 2021,1,532,43.399999999999999,2021-04-02
161,10163000,3 abr 2021,1,531,42.100000000000001,2021-04-03
161,10163000,4 abr 2021,1,533,41,2021-04-04
161,10163000,5 abr 2021,1,532,39,2021-04-05
161,10163000,6 abr 2021,1,531,41.200000000000003,2021-04-06
161,10163000,7 abr 2021,1,530,40.600000000000001,2021-04-07
161,10163000,8 abr 2021,1,530,38.600000000000001,2021-04-08
161,10163000,9 abr 2021,1,531,43.200000000000003,2021-04-09
161,10163000,10 abr 2021,1,533,41.600000000000001,2021-04-10
161,10163000,12 abr 2021,1,532,42.200000000000003,2021-04-12
161,10163000,13 abr 2021,1,530,37.100000000000001,2021-04-13
161,10163000,15 abr 2021,1,527,42.799999999999997,2021-04-15
161,10163000,16 abr 2021,1,525,40.200000000000003,2021-04-16
161,10163000,18 abr 2021,1,519,41.299999999999997,2021-04-18
161,10163000,20 abr 2021,1,520,41.100000000000001,2021-04-20
161,10163000,22 abr 2021,1,519,40.600000000000001,2021-04-22
161,10163000,23 abr 2021,1,521,40.100000000000001,2021-04-23
161,10163000,24 abr 2021,1,525,41.600000000000001,2021-04-24
161,10163000,26 abr 2021,1,525,40.5,2021-04-26
161,10163000,27 abr 2021,1,523,38.799999999999997,2021-04-27
161,10163000,29 abr 2021,1,526,38.700000000000003,2021-04-29
161,10163000,30 abr 2021,1,527,39.600000000000001,2021-04-30
161,10163000,4 may 2021,1,528,37.899999999999999,2021-05-04
161,10163000,5 may 2021,1,526,38.700000000000003,2021-05-05
161,10163000,6 may 2021,1,527,38.299999999999997,2021-05-06
161,10163000,7 may 2021,1,531,37.700000000000003,2021-05-07
161,10163000,8 may 2021,1,535,38.600000000000001,2021-05-08
161,10163000,9 may 2021,1,537,40.200000000000003,2021-05-09
161,10163000,10 may 2021,1,536,38.200000000000003,2021-05-10
161,10163000,11 may 2021,1,534,52.100000000000001,2021-05-11
161,10163000,12 may 2021,1,530,37.200000000000003,2021-05-12
161,10163000,13 may 2021,1,530,38.299999999999997,2021-05-13
161,10163000,14 may 2021,1,533,40.399999999999999,2021-05-14
161,10163000,15 may 2021,1,533,36.899999999999999,2021-05-15
161,10163000,16 may 2021,1,535,37.600000000000001,2021-05-16
161,10163000,17 may 2021,1,531,34.5,2021-05-17
161,10163000,18 may 2021,1,528,37,2021-05-18
161,10163000,19 may 2021,1,525,36.700000000000003,2021-05-19
161,10163000,20 may 2021,1,529,39.600000000000001,2021-05-20
161,10163000,21 may 2021,1,532,36.299999999999997,2021-05-21
161,10163000,22 may 2021,1,538,37.399999999999999,2021-05-22
161,10163000,23 may 2021,1,542,36.299999999999997,2021-05-23
161,10163000,24 may 2021,1,541,34.399999999999999,2021-05-24
161,10163000,25 may 2021,1,538,33.5,2021-05-25
161,10163000,26 may 2021,1,537,36.700000000000003,2021-05-26
161,10163000,27 may 2021,1,539,35,2021-05-27
161,10163000,28 may 2021,1,542,35.799999999999997,2021-05-28
161,10163000,29 may 2021,1,544,36.600000000000001,2021-05-29
161,10163000,30 may 2021,1,543,35.5,2021-05-30
161,10163000,31 may 2021,1,542,36,2021-05-31
161,10163000,2 ene 2021,3,496,40.399999999999999,2021-01-02
161,10163000,3 ene 2021,3,495,46.299999999999997,2021-01-03
161,10163000,4 ene 2021,3,493,43.5,2021-01-04
161,10163000,7 ene 2021,3,494,46.700000000000003,2021-01-07
161,10163000,9 ene 2021,3,496,45.100000000000001,2021-01-09
161,10163000,11 ene 2021,3,494,43.899999999999999,2021-01-11
161,10163000,12 ene 2021,3,491,40.399999999999999,2021-01-12
161,10163000,14 ene 2021,3,490,44.5,2021-01-14
161,10163000,15 ene 2021,3,490,42.200000000000003,2021-01-15
161,10163000,16 ene 2021,3,491,44,2021-01-16
161,10163000,18 ene 2021,3,492,43.200000000000003,2021-01-18
161,10163000,19 ene 2021,3,493,44.600000000000001,2021-01-19
161,10163000,20 ene 2021,3,493,43.600000000000001,2021-01-20
161,10163000,21 ene 2021,3,495,43.799999999999997,2021-01-21
161,10163000,22 ene 2021,3,496,47.399999999999999,2021-01-22
161,10163000,23 ene 2021,3,497,43.899999999999999,2021-01-23
161,10163000,25 ene 2021,3,498,47,2021-01-25
161,10163000,26 ene 2021,3,499,44.200000000000003,2021-01-26
161,10163000,27 ene 2021,3,499,45.100000000000001,2021-01-27
161,10163000,28 ene 2021,3,497,44.100000000000001,2021-01-28
161,10163000,29 ene 2021,3,496,47.700000000000003,2021-01-29
161,10163000,30 ene 2021,3,496,41.299999999999997,2021-01-30
161,10163000,1 feb 2021,3,495,43.600000000000001,2021-02-01
161,10163000,2 feb 2021,3,501,41.299999999999997,2021-02-02
161,10163000,3 feb 2021,3,504,44.200000000000003,2021-02-03
161,10163000,4 feb 2021,3,505,45.799999999999997,2021-02-04
161,10163000,5 feb 2021,3,506,44.100000000000001,2021-02-05
161,10163000,6 feb 2021,3,505,44.600000000000001,2021-02-06
161,10163000,8 feb 2021,3,505,43.200000000000003,2021-02-08
161,10163000,9 feb 2021,3,504,41.700000000000003,2021-02-09
161,10163000,10 feb 2021,3,506,42.399999999999999,2021-02-10
161,10163000,11 feb 2021,3,507,43,2021-02-11
161,10163000,12 feb 2021,3,503,37.100000000000001,2021-02-12
161,10163000,13 feb 2021,3,500,38.399999999999999,2021-02-13
161,10163000,14 feb 2021,3,499,39.899999999999999,2021-02-14
161,10163000,15 feb 2021,3,499,42.899999999999999,2021-02-15
161,10163000,16 feb 2021,3,499,44.299999999999997,2021-02-16
161,10163000,17 feb 2021,3,499,44.299999999999997,2021-02-17
161,10163000,18 feb 2021,3,500,42.100000000000001,2021-02-18
161,10163000,19 feb 2021,3,500,45.299999999999997,2021-02-19
161,10163000,20 feb 2021,3,500,37.5,2021-02-20
161,10163000,22 feb 2021,3,499,44.700000000000003,2021-02-22
161,10163000,23 feb 2021,3,493,36.100000000000001,2021-02-23
161,10163000,24 feb 2021,3,494,36.700000000000003,2021-02-24
161,10163000,25 feb 2021,3,491,37.799999999999997,2021-02-25
161,10163000,26 feb 2021,3,491,35.600000000000001,2021-02-26
161,10163000,27 feb 2021,3,492,43.100000000000001,2021-02-27
161,10163000,28 feb 2021,3,492,41,2021-02-28
161,10163000,1 mar 2021,3,494,40.5,2021-03-01
161,10163000,2 mar 2021,3,498,45.5,2021-03-02
161,10163000,3 mar 2021,3,496,45.399999999999999,2021-03-03
161,10163000,4 mar 2021,3,497,42.600000000000001,2021-03-04
161,10163000,5 mar 2021,3,495,54.899999999999999,2021-03-05
161,10163000,6 mar 2021,3,499,41.200000000000003,2021-03-06
161,10163000,7 mar 2021,3,499,46.5,2021-03-07
161,10163000,8 mar 2021,3,498,41.5,2021-03-08
161,10163000,9 mar 2021,3,497,43.700000000000003,2021-03-09
161,10163000,10 mar 2021,3,496,43.100000000000001,2021-03-10
161,10163000,11 mar 2021,3,495,42.600000000000001,2021-03-11
161,10163000,12 mar 2021,3,493,46.299999999999997,2021-03-12
161,10163000,13 mar 2021,3,492,43.700000000000003,2021-03-13
161,10163000,14 mar 2021,3,490,43.600000000000001,2021-03-14
161,10163000,15 mar 2021,3,490,41.899999999999999,2021-03-15
161,10163000,16 mar 2021,3,490,41.600000000000001,2021-03-16
161,10163000,17 mar 2021,3,489,39.200000000000003,2021-03-17
161,10163000,18 mar 2021,3,491,43.200000000000003,2021-03-18
161,10163000,19 mar 2021,3,492,39.799999999999997,2021-03-19
161,10163000,20 mar 2021,3,492,39.5,2021-03-20
161,10163000,21 mar 2021,3,492,44.600000000000001,2021-03-21
161,10163000,22 mar 2021,3,491,42.899999999999999,2021-03-22
161,10163000,23 mar 2021,3,490,43.100000000000001,2021-03-23
161,10163000,24 mar 2021,3,491,41.299999999999997,2021-03-24
161,10163000,25 mar 2021,3,491,39.399999999999999,2021-03-25
161,10163000,26 mar 2021,3,491,37.299999999999997,2021-03-26
161,10163000,27 mar 2021,3,491,47.299999999999997,2021-03-27
161,10163000,28 mar 2021,3,490,37.200000000000003,2021-03-28
161,10163000,29 mar 2021,3,490,42.700000000000003,2021-03-29
161,10163000,30 mar 2021,3,490,39.600000000000001,2021-03-30
161,10163000,31 mar 2021,3,491,37,2021-03-31
161,10163000,1 abr 2021,3,493,45.5,2021-04-01
161,10163000,2 abr 2021,3,493,43.200000000000003,2021-04-02
161,10163000,3 abr 2021,3,494,41.700000000000003,2021-04-03
161,10163000,4 abr 2021,3,496,43.899999999999999,2021-04-04
161,10163000,5 abr 2021,3,496,41.100000000000001,2021-04-05
161,10163000,6 abr 2021,3,497,41.5,2021-04-06
161,10163000,7 abr 2021,3,499,37.600000000000001,2021-04-07
161,10163000,8 abr 2021,3,498,44.399999999999999,2021-04-08
161,10163000,9 abr 2021,3,500,42.5,2021-04-09
161,10163000,10 abr 2021,3,499,42.899999999999999,2021-04-10
161,10163000,12 abr 2021,3,496,41.799999999999997,2021-04-12
161,10163000,13 abr 2021,3,495,37.600000000000001,2021-04-13
161,10163000,15 abr 2021,3,498,43.299999999999997,2021-04-15
161,10163000,16 abr 2021,3,496,41.600000000000001,2021-04-16
161,10163000,18 abr 2021,3,494,40.799999999999997,2021-04-18
161,10163000,19 abr 2021,3,494,42.100000000000001,2021-04-19
161,10163000,20 abr 2021,3,496,41.200000000000003,2021-04-20
161,10163000,21 abr 2021,3,498,41.600000000000001,2021-04-21
161,10163000,22 abr 2021,3,498,43,2021-04-22
161,10163000,23 abr 2021,3,499,42.100000000000001,2021-04-23
161,10163000,24 abr 2021,3,498,41.100000000000001,2021-04-24
161,10163000,26 abr 2021,3,490,40.600000000000001,2021-04-26
161,10163000,27 abr 2021,3,492,38.600000000000001,2021-04-27
161,10163000,28 abr 2021,3,492,35.100000000000001,2021-04-28
161,10163000,29 abr 2021,3,492,31.300000000000001,2021-04-29
161,10163000,30 abr 2021,3,490,39,2021-04-30
161,10163000,3 may 2021,3,488,33.5,2021-05-03
161,10163000,4 may 2021,3,489,38.600000000000001,2021-05-04
161,10163000,5 may 2021,3,489,42.100000000000001,2021-05-05
161,10163000,6 may 2021,3,495,36.200000000000003,2021-05-06
161,10163000,7 may 2021,3,500,41.299999999999997,2021-05-07
161,10163000,8 may 2021,3,501,38.899999999999999,2021-05-08
161,10163000,9 may 2021,3,503,41.399999999999999,2021-05-09
161,10163000,10 may 2021,3,501,38.5,2021-05-10
161,10163000,11 may 2021,3,503,38.700000000000003,2021-05-11
161,10163000,12 may 2021,3,504,41.200000000000003,2021-05-12
161,10163000,13 may 2021,3,506,40.799999999999997,2021-05-13
161,10163000,14 may 2021,3,505,40.399999999999999,2021-05-14
161,10163000,15 may 2021,3,505,35.899999999999999,2021-05-15
161,10163000,16 may 2021,3,506,40.399999999999999,2021-05-16
161,10163000,17 may 2021,3,504,39.399999999999999,2021-05-17
161,10163000,18 may 2021,3,502,38.600000000000001,2021-05-18
161,10163000,19 may 2021,3,501,34.899999999999999,2021-05-19
161,10163000,20 may 2021,3,502,32.899999999999999,2021-05-20
161,10163000,21 may 2021,3,502,38.299999999999997,2021-05-21
161,10163000,22 may 2021,3,502,33.5,2021-05-22
161,10163000,23 may 2021,3,502,28.399999999999999,2021-05-23
161,10163000,24 may 2021,3,502,42.799999999999997,2021-05-24
161,10163000,25 may 2021,3,500,35.200000000000003,2021-05-25
161,10163000,26 may 2021,3,503,37.100000000000001,2021-05-26
161,10163000,27 may 2021,3,503,39.200000000000003,2021-05-27
161,10163000,28 may 2021,3,503,37.5,2021-05-28
161,10163000,29 may 2021,3,503,36.799999999999997,2021-05-29
161,10163000,30 may 2021,3,506,38.799999999999997,2021-05-30
161,10163000,31 may 2021,3,506,40.100000000000001,2021-05-31
161,10163000,2 ene 2021,4,556,23.300000000000001,2021-01-02
161,10163000,3 ene 2021,4,558,22.800000000000001,2021-01-03
161,10163000,4 ene 2021,4,555,22.600000000000001,2021-01-04
161,10163000,5 ene 2021,4,558,22,2021-01-05
161,10163000,7 ene 2021,4,561,22,2021-01-07
161,10163000,9 ene 2021,4,567,20.899999999999999,2021-01-09
161,10163000,11 ene 2021,4,576,20.199999999999999,2021-01-11
161,10163000,21 mar 2021,4,0,0,2021-03-21
161,10163000,22 mar 2021,4,575,23.100000000000001,2021-03-22
161,10163000,23 mar 2021,4,537,31.800000000000001,2021-03-23
161,10163000,24 mar 2021,4,512,37,2021-03-24
161,10163000,25 mar 2021,4,497,37.5,2021-03-25
161,10163000,26 mar 2021,4,487,39.799999999999997,2021-03-26
161,10163000,27 mar 2021,4,483,41.799999999999997,2021-03-27
161,10163000,28 mar 2021,4,480,39.799999999999997,2021-03-28
161,10163000,29 mar 2021,4,478,44.600000000000001,2021-03-29
161,10163000,30 mar 2021,4,475,41.799999999999997,2021-03-30
161,10163000,31 mar 2021,4,472,46.399999999999999,2021-03-31
161,10163000,1 abr 2021,4,465,46.299999999999997,2021-04-01
161,10163000,2 abr 2021,4,456,46.899999999999999,2021-04-02
161,10163000,3 abr 2021,4,455,47.399999999999999,2021-04-03
161,10163000,4 abr 2021,4,455,50,2021-04-04
161,10163000,5 abr 2021,4,456,48.799999999999997,2021-04-05
161,10163000,6 abr 2021,4,456,49.100000000000001,2021-04-06
161,10163000,7 abr 2021,4,456,49.600000000000001,2021-04-07
161,10163000,8 abr 2021,4,456,51.5,2021-04-08
161,10163000,9 abr 2021,4,457,52.899999999999999,2021-04-09
161,10163000,10 abr 2021,4,460,55.700000000000003,2021-04-10
161,10163000,12 abr 2021,4,463,53.299999999999997,2021-04-12
161,10163000,13 abr 2021,4,461,50.600000000000001,2021-04-13
161,10163000,15 abr 2021,4,461,47,2021-04-15
161,10163000,16 abr 2021,4,461,42.5,2021-04-16
161,10163000,18 abr 2021,4,460,41.799999999999997,2021-04-18
161,10163000,19 abr 2021,4,462,46.200000000000003,2021-04-19
161,10163000,20 abr 2021,4,460,40.700000000000003,2021-04-20
161,10163000,21 abr 2021,4,458,37.799999999999997,2021-04-21
161,10163000,22 abr 2021,4,459,37.200000000000003,2021-04-22
161,10163000,23 abr 2021,4,462,34.399999999999999,2021-04-23
161,10163000,24 abr 2021,4,467,35.100000000000001,2021-04-24
161,10163000,26 abr 2021,4,470,41.799999999999997,2021-04-26
161,10163000,27 abr 2021,4,471,44.899999999999999,2021-04-27
161,10163000,28 abr 2021,4,475,50.700000000000003,2021-04-28
161,10163000,29 abr 2021,4,479,48.600000000000001,2021-04-29
161,10163000,30 abr 2021,4,481,48.899999999999999,2021-04-30
161,10163000,3 may 2021,4,494,49.5,2021-05-03
161,10163000,4 may 2021,4,498,50.200000000000003,2021-05-04
161,10163000,5 may 2021,4,499,52.299999999999997,2021-05-05
161,10163000,6 may 2021,4,504,49.5,2021-05-06
161,10163000,7 may 2021,4,509,51.299999999999997,2021-05-07
161,10163000,8 may 2021,4,513,48.5,2021-05-08
161,10163000,9 may 2021,4,513,51.899999999999999,2021-05-09
161,10163000,10 may 2021,4,512,50.899999999999999,2021-05-10
161,10163000,11 may 2021,4,512,48.299999999999997,2021-05-11
161,10163000,12 may 2021,4,512,51.700000000000003,2021-05-12
161,10163000,13 may 2021,4,509,51.200000000000003,2021-05-13
161,10163000,14 may 2021,4,508,49.299999999999997,2021-05-14
161,10163000,15 may 2021,4,507,52.299999999999997,2021-05-15
161,10163000,16 may 2021,4,507,53.100000000000001,2021-05-16
161,10163000,17 may 2021,4,504,49,2021-05-17
161,10163000,18 may 2021,4,503,53.200000000000003,2021-05-18
161,10163000,19 may 2021,4,501,54.5,2021-05-19
161,10163000,20 may 2021,4,504,52.700000000000003,2021-05-20
161,10163000,21 may 2021,4,506,52.200000000000003,2021-05-21
161,10163000,22 may 2021,4,509,54.100000000000001,2021-05-22
161,10163000,23 may 2021,4,509,52.5,2021-05-23
161,10163000,24 may 2021,4,506,48.899999999999999,2021-05-24
161,10163000,25 may 2021,4,506,50.5,2021-05-25
161,10163000,26 may 2021,4,508,51,2021-05-26
161,10163000,27 may 2021,4,507,50,2021-05-27
161,10163000,28 may 2021,4,509,52,2021-05-28
161,10163000,29 may 2021,4,510,52.700000000000003,2021-05-29
161,10163000,30 may 2021,4,509,51.700000000000003,2021-05-30
161,10163000,31 may 2021,4,508,52.5,2021-05-31
161,10163000,2 ene 2021,5,499,34.399999999999999,2021-01-02
161,10163000,3 ene 2021,5,494,36.200000000000003,2021-01-03
161,10163000,4 ene 2021,5,490,33.799999999999997,2021-01-04
161,10163000,5 ene 2021,5,486,32.799999999999997,2021-01-05
161,10163000,7 ene 2021,5,490,34.700000000000003,2021-01-07
161,10163000,9 ene 2021,5,492,33.299999999999997,2021-01-09
161,10163000,11 ene 2021,5,488,34.299999999999997,2021-01-11
161,10163000,12 ene 2021,5,487,32.200000000000003,2021-01-12
161,10163000,14 ene 2021,5,489,34,2021-01-14
161,10163000,15 ene 2021,5,495,31.300000000000001,2021-01-15
161,10163000,16 ene 2021,5,496,26.600000000000001,2021-01-16
161,10163000,18 ene 2021,5,497,31.899999999999999,2021-01-18
161,10163000,19 ene 2021,5,495,31.399999999999999,2021-01-19
161,10163000,20 ene 2021,5,495,31.399999999999999,2021-01-20
161,10163000,21 ene 2021,5,496,34.799999999999997,2021-01-21
161,10163000,22 ene 2021,5,498,33.299999999999997,2021-01-22
161,10163000,23 ene 2021,5,502,35.5,2021-01-23
161,10163000,25 ene 2021,5,501,34.700000000000003,2021-01-25
161,10163000,26 ene 2021,5,503,34.799999999999997,2021-01-26
161,10163000,27 ene 2021,5,501,32.799999999999997,2021-01-27
161,10163000,28 ene 2021,5,501,33.299999999999997,2021-01-28
161,10163000,29 ene 2021,5,498,34.200000000000003,2021-01-29
161,10163000,30 ene 2021,5,498,33.399999999999999,2021-01-30
161,10163000,1 feb 2021,5,499,32.5,2021-02-01
161,10163000,2 feb 2021,5,496,33.5,2021-02-02
161,10163000,3 feb 2021,5,494,35.799999999999997,2021-02-03
161,10163000,4 feb 2021,5,496,35.299999999999997,2021-02-04
161,10163000,5 feb 2021,5,497,35.899999999999999,2021-02-05
161,10163000,6 feb 2021,5,495,35.799999999999997,2021-02-06
161,10163000,8 feb 2021,5,495,31.800000000000001,2021-02-08
161,10163000,9 feb 2021,5,495,33.299999999999997,2021-02-09
161,10163000,10 feb 2021,5,496,32.700000000000003,2021-02-10
161,10163000,11 feb 2021,5,497,32.100000000000001,2021-02-11
161,10163000,12 feb 2021,5,502,33.100000000000001,2021-02-12
161,10163000,13 feb 2021,5,505,33.100000000000001,2021-02-13
161,10163000,14 feb 2021,5,503,33.700000000000003,2021-02-14
161,10163000,15 feb 2021,5,498,32.799999999999997,2021-02-15
161,10163000,16 feb 2021,5,495,29.399999999999999,2021-02-16
161,10163000,17 feb 2021,5,500,29.5,2021-02-17
161,10163000,18 feb 2021,5,500,29.600000000000001,2021-02-18
161,10163000,19 feb 2021,5,504,29.399999999999999,2021-02-19
161,10163000,20 feb 2021,5,504,32.700000000000003,2021-02-20
161,10163000,22 feb 2021,5,506,31.800000000000001,2021-02-22
161,10163000,23 feb 2021,5,504,31.100000000000001,2021-02-23
161,10163000,24 feb 2021,5,503,30.300000000000001,2021-02-24
161,10163000,25 feb 2021,5,505,32.200000000000003,2021-02-25
161,10163000,26 feb 2021,5,510,33.899999999999999,2021-02-26
161,10163000,27 feb 2021,5,515,32.799999999999997,2021-02-27
161,10163000,28 feb 2021,5,517,32.399999999999999,2021-02-28
161,10163000,1 mar 2021,5,517,35.100000000000001,2021-03-01
161,10163000,2 mar 2021,5,516,31.5,2021-03-02
161,10163000,3 mar 2021,5,517,33.799999999999997,2021-03-03
161,10163000,4 mar 2021,5,516,35.299999999999997,2021-03-04
161,10163000,5 mar 2021,5,514,33.600000000000001,2021-03-05
161,10163000,6 mar 2021,5,514,33.600000000000001,2021-03-06
161,10163000,7 mar 2021,5,513,34.600000000000001,2021-03-07
161,10163000,8 mar 2021,5,511,34.5,2021-03-08
161,10163000,9 mar 2021,5,510,35.100000000000001,2021-03-09
161,10163000,10 mar 2021,5,506,34,2021-03-10
161,10163000,11 mar 2021,5,505,33.399999999999999,2021-03-11
161,10163000,12 mar 2021,5,507,33.399999999999999,2021-03-12
161,10163000,13 mar 2021,5,505,33.799999999999997,2021-03-13
161,10163000,14 mar 2021,5,505,34.100000000000001,2021-03-14
161,10163000,15 mar 2021,5,507,25.800000000000001,2021-03-15
161,10163000,16 mar 2021,5,506,31.600000000000001,2021-03-16
161,10163000,17 mar 2021,5,508,31.899999999999999,2021-03-17
161,10163000,18 mar 2021,5,509,33.200000000000003,2021-03-18
161,10163000,19 mar 2021,5,506,32.899999999999999,2021-03-19
161,10163000,20 mar 2021,5,504,34.399999999999999,2021-03-20
161,10163000,21 mar 2021,5,503,32,2021-03-21
161,10163000,22 mar 2021,5,507,30.699999999999999,2021-03-22
161,10163000,23 mar 2021,5,508,33.399999999999999,2021-03-23
161,10163000,24 mar 2021,5,509,33.100000000000001,2021-03-24
161,10163000,25 mar 2021,5,504,33.299999999999997,2021-03-25
161,10163000,26 mar 2021,5,503,31.800000000000001,2021-03-26
161,10163000,27 mar 2021,5,501,35.299999999999997,2021-03-27
161,10163000,28 mar 2021,5,504,30.100000000000001,2021-03-28
161,10163000,29 mar 2021,5,504,34.100000000000001,2021-03-29
161,10163000,30 mar 2021,5,508,30.399999999999999,2021-03-30
161,10163000,31 mar 2021,5,507,32.299999999999997,2021-03-31
161,10163000,1 abr 2021,5,504,31.699999999999999,2021-04-01
161,10163000,2 abr 2021,5,500,34,2021-04-02
161,10163000,3 abr 2021,5,503,30.699999999999999,2021-04-03
161,10163000,4 abr 2021,5,501,31.699999999999999,2021-04-04
161,10163000,5 abr 2021,5,503,31.399999999999999,2021-04-05
161,10163000,6 abr 2021,5,508,28.899999999999999,2021-04-06
161,10163000,7 abr 2021,5,505,30.899999999999999,2021-04-07
161,10163000,8 abr 2021,5,506,33.200000000000003,2021-04-08
161,10163000,9 abr 2021,5,506,33,2021-04-09
161,10163000,10 abr 2021,5,508,31.5,2021-04-10
161,10163000,12 abr 2021,5,507,31.800000000000001,2021-04-12
161,10163000,13 abr 2021,5,500,31.699999999999999,2021-04-13
161,10163000,15 abr 2021,5,502,34.600000000000001,2021-04-15
161,10163000,16 abr 2021,5,494,36.299999999999997,2021-04-16
161,10163000,18 abr 2021,5,490,31.199999999999999,2021-04-18
161,10163000,19 abr 2021,5,486,34.600000000000001,2021-04-19
161,10163000,20 abr 2021,5,481,33.700000000000003,2021-04-20
161,10163000,21 abr 2021,5,482,33.399999999999999,2021-04-21
161,10163000,22 abr 2021,5,483,34.399999999999999,2021-04-22
161,10163000,23 abr 2021,5,487,32.299999999999997,2021-04-23
161,10163000,24 abr 2021,5,492,33.600000000000001,2021-04-24
161,10163000,26 abr 2021,5,489,31.600000000000001,2021-04-26
161,10163000,27 abr 2021,5,492,32.700000000000003,2021-04-27
161,10163000,28 abr 2021,5,496,25.399999999999999,2021-04-28
161,10163000,29 abr 2021,5,497,29.5,2021-04-29
